,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,target
210,0.0,0.0,0.0,0.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,9.0,0.0,0.0,0.0,6.0,15.0,16.0,16.0,6.0,0.0,0.0,5.0,16.0,16.0,16.0,16.0,2.0,0.0,0.0,4.0,8.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,1
211,0.0,0.0,8.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,12.0,16.0,13.0,12.0,1.0,0.0,0.0,11.0,16.0,16.0,14.0,9.0,0.0,0.0,0.0,10.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,7
212,0.0,0.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,4.0,2.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,16.0,7.0,0.0,0.0,1.0,14.0,15.0,4.0,11.0,15.0,0.0,0.0,0.0,5.0,14.0,16.0,12.0,6.0,0.0,6
213,0.0,2.0,14.0,16.0,12.0,6.0,0.0,0.0,0.0,1.0,10.0,8.0,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,2.0,0.0,0.0,0.0,0.0,2.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,2.0,0.0,0.0,0.0,7.0,10.0,15.0,15.0,2.0,0.0,0.0,3.0,13.0,11.0,7.0,2.0,0.0,0.0,3
214,0.0,0.0,10.0,16.0,9.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,8.0,5.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,2.0,0.0,2
215,0.0,0.0,0.0,0.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,15.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,11.0,0.0,0.0,0.0,5.0,16.0,6.0,15.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,4.0,0.0,1
216,0.0,0.0,9.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,10.0,1.0,0.0,0.0,1.0,12.0,16.0,16.0,16.0,9.0,0.0,0.0,1.0,11.0,16.0,11.0,4.0,0.0,0.0,0.0,0.0,6.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,7
217,0.0,0.0,15.0,16.0,11.0,3.0,0.0,0.0,0.0,0.0,4.0,10.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,5.0,0.0,0.0,0.0,0.0,5.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,16.0,9.0,0.0,0.0,0.0,6.0,15.0,16.0,12.0,3.0,0.0,0.0,0.0,15.0,14.0,7.0,1.0,0.0,0.0,3
218,0.0,0.0,0.0,0.0,3.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,7.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,4.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,4.0,0.0,0.0,4.0,16.0,7.0,8.0,16.0,4.0,0.0,0.0,1.0,4.0,0.0,10.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,0.0,1
219,0.0,1.0,12.0,12.0,13.0,8.0,1.0,0.0,0.0,0.0,8.0,9.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,3.0,8.0,15.0,13.0,2.0,0.0,0.0,2.0,14.0,16.0,10.0,1.0,0.0,0.0,3
220,0.0,0.0,11.0,16.0,8.0,0.0,0.0,0.0,0.0,6.0,16.0,11.0,13.0,9.0,0.0,0.0,0.0,7.0,16.0,0.0,9.0,16.0,0.0,0.0,0.0,2.0,15.0,12.0,16.0,16.0,3.0,0.0,0.0,0.0,5.0,7.0,7.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,0.0,3.0,7.0,16.0,11.0,0.0,0.0,0.0,0.0,13.0,16.0,11.0,1.0,0.0,0.0,9
221,0.0,0.0,0.0,4.0,14.0,14.0,5.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,7.0,0.0,0.0,0.0,5.0,15.0,16.0,15.0,3.0,0.0,0.0,4.0,15.0,16.0,16.0,12.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,13.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,4.0,14.0,15.0,6.0,0.0,1
222,0.0,0.0,4.0,15.0,16.0,16.0,5.0,0.0,0.0,0.0,6.0,9.0,11.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,3.0,14.0,16.0,10.0,0.0,0.0,0.0,7.0,16.0,16.0,11.0,3.0,0.0,0.0,0.0,8.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,2.0,0.0,0.0,0.0,7
223,0.0,0.0,0.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,14.0,5.0,0.0,0.0,0.0,1.0,12.0,16.0,6.0,14.0,9.0,0.0,0.0,0.0,2.0,16.0,6.0,10.0,15.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,11.0,0.0,6
224,0.0,0.0,0.0,10.0,12.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,14.0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,16.0,1.0,0.0,0.0,0.0,5.0,16.0,16.0,10.0,1.0,0.0,0.0,1.0,16.0,12.0,16.0,8.0,0.0,0.0,0.0,1.0,16.0,3.0,4.0,16.0,4.0,0.0,0.0,0.0,12.0,11.0,4.0,16.0,9.0,0.0,0.0,0.0,2.0,10.0,14.0,13.0,4.0,0.0,8
225,0.0,0.0,0.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,2.0,0.0,0.0,0.0,2.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,16.0,8.0,0.0,0.0,8.0,15.0,15.0,14.0,8.0,5.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,1.0,0.0,0.0,4
226,0.0,2.0,11.0,16.0,16.0,8.0,1.0,0.0,0.0,2.0,12.0,9.0,9.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,3.0,0.0,0.0,0.0,4.0,11.0,16.0,8.0,0.0,0.0,0.0,3.0,15.0,12.0,4.0,0.0,0.0,0.0,3
227,0.0,0.0,0.0,1.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,1.0,0.0,0.0,6.0,16.0,14.0,16.0,15.0,0.0,0.0,0.0,1.0,3.0,5.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,12.0,0.0,0.0,1
228,0.0,0.0,0.0,2.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,4.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,0.0,3.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,14.0,6.0,0.0,0.0,6.0,12.0,14.0,16.0,12.0,5.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,0.0,4
229,0.0,0.0,4.0,12.0,10.0,1.0,0.0,0.0,0.0,3.0,16.0,13.0,15.0,10.0,0.0,0.0,0.0,5.0,16.0,2.0,1.0,14.0,3.0,0.0,0.0,8.0,13.0,0.0,0.0,10.0,8.0,0.0,0.0,8.0,12.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,14.0,0.0,0.0,11.0,8.0,0.0,0.0,3.0,16.0,14.0,13.0,16.0,2.0,0.0,0.0,0.0,8.0,16.0,13.0,5.0,0.0,0.0,0
230,0.0,3.0,15.0,13.0,12.0,8.0,1.0,0.0,0.0,4.0,16.0,14.0,12.0,12.0,2.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,10.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,2.0,0.0,0.0,0.0,5
231,0.0,0.0,5.0,11.0,16.0,16.0,8.0,0.0,0.0,0.0,15.0,14.0,8.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,15.0,9.0,0.0,0.0,0.0,0.0,7.0,16.0,11.0,2.0,0.0,0.0,3
232,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,12.0,8.0,2.0,0.0,0.0,0.0,7.0,16.0,16.0,12.0,14.0,3.0,0.0,0.0,4.0,16.0,8.0,0.0,10.0,9.0,0.0,0.0,1.0,12.0,15.0,9.0,14.0,10.0,0.0,0.0,0.0,2.0,10.0,13.0,11.0,1.0,0.0,6
233,0.0,0.0,5.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,13.0,14.0,14.0,15.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,0.0,0.0,0.0,0.0,1.0,11.0,16.0,6.0,0.0,0.0,0.0,4.0,15.0,16.0,10.0,0.0,0.0,9
234,0.0,0.0,3.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,15.0,8.0,12.0,13.0,3.0,0.0,0.0,2.0,16.0,2.0,0.0,7.0,12.0,0.0,0.0,0.0,13.0,9.0,4.0,9.0,15.0,0.0,0.0,0.0,3.0,13.0,16.0,15.0,5.0,0.0,6
235,0.0,0.0,0.0,0.0,10.0,13.0,7.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,11.0,0.0,0.0,0.0,4.0,14.0,16.0,16.0,7.0,0.0,0.0,3.0,14.0,16.0,16.0,16.0,4.0,0.0,0.0,7.0,16.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,2.0,13.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,16.0,1.0,0.0,1
236,0.0,0.0,9.0,15.0,16.0,5.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,11.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,13.0,10.0,0.0,0.0,2.0,15.0,16.0,16.0,12.0,4.0,0.0,0.0,3.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,7
237,0.0,0.0,13.0,16.0,12.0,7.0,0.0,0.0,0.0,4.0,16.0,15.0,12.0,12.0,3.0,0.0,0.0,4.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,9.0,14.0,16.0,0.0,0.0,0.0,0.0,1.0,13.0,16.0,10.0,0.0,0.0,0.0,5
238,0.0,0.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,4.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,1.0,0.0,0.0,0.0,2.0,16.0,14.0,16.0,5.0,1.0,0.0,0.0,11.0,16.0,16.0,16.0,16.0,10.0,0.0,0.0,5.0,8.0,11.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,4
239,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,1.0,1.0,0.0,0.0,6.0,16.0,16.0,16.0,15.0,9.0,0.0,0.0,7.0,15.0,16.0,16.0,10.0,1.0,0.0,0.0,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,5.0,0.0,0.0,4
240,0.0,0.0,7.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,2.0,0.0,0.0,5.0,14.0,16.0,15.0,11.0,4.0,0.0,0.0,5.0,7.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,7
241,0.0,2.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,14.0,6.0,0.0,0.0,1.0,16.0,16.0,16.0,12.0,7.0,0.0,2
242,0.0,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,15.0,9.0,1.0,0.0,0.0,0.0,6.0,14.0,13.0,15.0,3.0,0.0,0.0,0.0,1.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,7.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,15.0,9.0,16.0,5.0,0.0,0.0,0.0,2.0,13.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,5.0,0.0,0.0,8
243,0.0,2.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,9.0,15.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,14.0,14.0,16.0,5.0,0.0,0.0,2.0,14.0,16.0,13.0,9.0,1.0,0.0,2
244,0.0,0.0,4.0,14.0,16.0,4.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,8.0,16.0,12.0,16.0,7.0,0.0,0.0,0.0,3.0,5.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,5.0,1.0,0.0,0.0,0.0,4.0,16.0,16.0,15.0,4.0,0.0,2
245,0.0,3.0,11.0,15.0,12.0,7.0,1.0,0.0,0.0,4.0,16.0,13.0,11.0,9.0,6.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,6.0,0.0,0.0,0.0,0.0,5
246,0.0,4.0,13.0,9.0,8.0,3.0,0.0,0.0,0.0,5.0,16.0,14.0,12.0,12.0,6.0,0.0,0.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,14.0,0.0,0.0,0.0,0.0,4.0,14.0,14.0,3.0,0.0,0.0,0.0,5
247,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,3.0,15.0,16.0,4.0,0.0,0.0,0.0,0.0,8.0,15.0,16.0,10.0,1.0,0.0,0.0,4.0,16.0,14.0,16.0,16.0,11.0,0.0,0.0,7.0,16.0,13.0,15.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,4
248,0.0,0.0,3.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,8.0,16.0,11.0,15.0,1.0,0.0,0.0,0.0,2.0,14.0,16.0,15.0,2.0,0.0,0.0,0.0,6.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,15.0,11.0,10.0,12.0,0.0,0.0,0.0,1.0,16.0,11.0,11.0,15.0,0.0,0.0,0.0,0.0,5.0,13.0,15.0,7.0,0.0,0.0,8
249,0.0,0.0,2.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,13.0,8.0,9.0,13.0,0.0,0.0,0.0,0.0,12.0,10.0,7.0,16.0,0.0,0.0,0.0,0.0,3.0,13.0,15.0,10.0,0.0,0.0,8
250,0.0,0.0,0.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,4.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,1.0,0.0,0.0,0.0,3.0,16.0,16.0,15.0,4.0,2.0,0.0,0.0,10.0,16.0,16.0,16.0,16.0,12.0,0.0,0.0,1.0,7.0,14.0,13.0,6.0,5.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,4
251,0.0,0.0,7.0,16.0,11.0,1.0,0.0,0.0,0.0,1.0,15.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,16.0,2.0,6.0,16.0,2.0,0.0,0.0,1.0,16.0,6.0,6.0,16.0,6.0,0.0,0.0,0.0,7.0,16.0,15.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,3.0,3.0,6.0,16.0,5.0,0.0,0.0,0.0,8.0,16.0,14.0,6.0,0.0,0.0,9
252,0.0,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,15.0,8.0,0.0,0.0,0.0,2.0,16.0,7.0,4.0,15.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,13.0,7.0,0.0,0.0,4.0,16.0,1.0,0.0,10.0,8.0,0.0,0.0,4.0,16.0,5.0,1.0,12.0,11.0,0.0,0.0,1.0,15.0,14.0,13.0,16.0,3.0,0.0,0.0,0.0,3.0,12.0,13.0,5.0,0.0,0.0,0
253,0.0,0.0,0.0,12.0,15.0,6.0,0.0,0.0,0.0,0.0,5.0,16.0,13.0,15.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0,14.0,1.0,0.0,0.0,0.0,7.0,16.0,15.0,10.0,0.0,0.0,0.0,1.0,16.0,8.0,2.0,14.0,5.0,0.0,0.0,0.0,12.0,10.0,4.0,12.0,7.0,0.0,0.0,0.0,2.0,11.0,16.0,13.0,3.0,0.0,8
254,0.0,0.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,16.0,6.0,0.0,0.0,0.0,6.0,16.0,0.0,6.0,16.0,6.0,0.0,0.0,5.0,16.0,11.0,14.0,16.0,4.0,0.0,0.0,0.0,8.0,10.0,12.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,15.0,1.0,0.0,0.0,0.0,8.0,10.0,10.0,16.0,2.0,0.0,0.0,0.0,2.0,13.0,14.0,7.0,0.0,0.0,9
255,0.0,0.0,5.0,14.0,15.0,2.0,0.0,0.0,0.0,0.0,13.0,14.0,9.0,10.0,0.0,0.0,0.0,0.0,15.0,8.0,2.0,15.0,3.0,0.0,0.0,0.0,11.0,12.0,9.0,14.0,2.0,0.0,0.0,0.0,7.0,16.0,14.0,2.0,0.0,0.0,0.0,0.0,13.0,14.0,16.0,4.0,0.0,0.0,0.0,3.0,15.0,8.0,14.0,10.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,8.0,0.0,0.0,8
256,0.0,0.0,4.0,11.0,15.0,8.0,0.0,0.0,0.0,0.0,13.0,16.0,11.0,13.0,7.0,0.0,0.0,3.0,16.0,12.0,0.0,4.0,8.0,0.0,0.0,6.0,16.0,5.0,0.0,4.0,8.0,0.0,0.0,7.0,9.0,0.0,0.0,9.0,7.0,0.0,0.0,4.0,10.0,0.0,2.0,15.0,2.0,0.0,0.0,1.0,16.0,12.0,14.0,10.0,0.0,0.0,0.0,0.0,4.0,14.0,14.0,1.0,0.0,0.0,0
257,0.0,0.0,0.0,13.0,15.0,8.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,11.0,16.0,14.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,16.0,4.0,0.0,0.0,1
258,0.0,0.0,6.0,14.0,8.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,14.0,4.0,0.0,0.0,0.0,11.0,5.0,0.0,11.0,4.0,0.0,0.0,0.0,4.0,6.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,8.0,8.0,4.0,0.0,0.0,0.0,7.0,14.0,14.0,14.0,13.0,0.0,2
259,0.0,0.0,10.0,16.0,10.0,1.0,0.0,0.0,0.0,6.0,14.0,6.0,16.0,3.0,0.0,0.0,0.0,5.0,4.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,9.0,8.0,8.0,15.0,6.0,0.0,0.0,0.0,9.0,15.0,15.0,9.0,0.0,0.0,3
260,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,4.0,4.0,0.0,0.0,4.0,15.0,2.0,3.0,15.0,9.0,0.0,0.0,2.0,15.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,2.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,4
261,0.0,0.0,6.0,8.0,12.0,14.0,0.0,0.0,0.0,5.0,16.0,15.0,12.0,7.0,0.0,0.0,0.0,8.0,16.0,13.0,4.0,0.0,0.0,0.0,0.0,2.0,11.0,8.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,1.0,9.0,8.0,12.0,14.0,1.0,0.0,0.0,0.0,10.0,15.0,12.0,3.0,0.0,0.0,5
262,0.0,0.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,14.0,16.0,13.0,2.0,0.0,0.0,3.0,16.0,9.0,1.0,4.0,12.0,0.0,0.0,0.0,14.0,10.0,5.0,11.0,11.0,0.0,0.0,0.0,3.0,13.0,15.0,8.0,0.0,0.0,6
